Datetime,Open,High,Low,Close,Volume
2025-07-28 16:45:00+00:00,174.8350067138672,174.91000366210938,174.7700958251953,174.875,752951
2025-07-28 16:50:00+00:00,174.87229919433594,174.89999389648438,174.6999969482422,174.78500366210938,654758
2025-07-28 16:55:00+00:00,174.77999877929688,174.9199981689453,174.75999450683594,174.88290405273438,472294
2025-07-28 17:00:00+00:00,174.88009643554688,174.97999572753906,174.83999633789062,174.93519592285156,742093
2025-07-28 17:05:00+00:00,174.9346923828125,175.03500366210938,174.9250030517578,175.00999450683594,608030
2025-07-28 17:10:00+00:00,175.02000427246094,175.22999572753906,175.01010131835938,175.19000244140625,1045616
2025-07-28 17:15:00+00:00,175.19000244140625,175.19500732421875,174.9199981689453,175.0500030517578,756648
2025-07-28 17:20:00+00:00,175.0500030517578,175.25,175.0399932861328,175.21499633789062,1020978
2025-07-28 17:25:00+00:00,175.22000122070312,175.27999877929688,175.1300048828125,175.2100067138672,674988
2025-07-28 17:30:00+00:00,175.1999969482422,175.47999572753906,175.19869995117188,175.41009521484375,1342621
2025-07-28 17:35:00+00:00,175.41000366210938,175.4949951171875,175.34100341796875,175.48789978027344,812345
2025-07-28 17:40:00+00:00,175.49000549316406,175.6199951171875,175.47000122070312,175.58999633789062,1575089
2025-07-28 17:45:00+00:00,175.5850067138672,175.69509887695312,175.5,175.5050048828125,1114200
2025-07-28 17:50:00+00:00,175.5050048828125,175.5500030517578,175.4149932861328,175.5399932861328,821112
2025-07-28 17:55:00+00:00,175.5399932861328,175.66000366210938,175.5,175.5,939533
2025-07-28 18:00:00+00:00,175.4949951171875,175.57989501953125,175.39999389648438,175.5399932861328,1255065
2025-07-28 18:05:00+00:00,175.53500366210938,175.57000732421875,175.38999938964844,175.4644012451172,777878
2025-07-28 18:10:00+00:00,175.46499633789062,175.56500244140625,175.36000061035156,175.5500030517578,983978
2025-07-28 18:15:00+00:00,175.5500030517578,175.61000061035156,175.5399932861328,175.54010009765625,542918
2025-07-28 18:20:00+00:00,175.5417938232422,175.5449981689453,175.42999267578125,175.47999572753906,594405
2025-07-28 18:25:00+00:00,175.4779052734375,175.52999877929688,175.41000366210938,175.47500610351562,703165
2025-07-28 18:30:00+00:00,175.47999572753906,175.5399932861328,175.3000030517578,175.37530517578125,854763
2025-07-28 18:35:00+00:00,175.36520385742188,175.43499755859375,175.2100067138672,175.389892578125,887734
2025-07-28 18:40:00+00:00,175.38519287109375,175.49000549316406,175.3300018310547,175.40499877929688,749801
2025-07-28 18:45:00+00:00,175.40499877929688,175.6300048828125,175.39999389648438,175.60009765625,916004
2025-07-28 18:50:00+00:00,175.60499572753906,175.8699951171875,175.58999633789062,175.80479431152344,1639352
2025-07-28 18:55:00+00:00,175.80999755859375,175.9199981689453,175.74000549316406,175.8498992919922,1428316
2025-07-28 19:00:00+00:00,175.85000610351562,175.93170166015625,175.8000030517578,175.8300018310547,935031
2025-07-28 19:05:00+00:00,175.8249969482422,175.9949951171875,175.7949981689453,175.8946990966797,1376263
2025-07-28 19:10:00+00:00,175.89500427246094,176.06500244140625,175.8000030517578,175.85009765625,2066179
2025-07-28 19:15:00+00:00,175.86000061035156,175.97999572753906,175.75,175.9700927734375,1146879
2025-07-28 19:20:00+00:00,175.97000122070312,176.11000061035156,175.97000122070312,176.06500244140625,1297393
2025-07-28 19:25:00+00:00,176.07000732421875,176.27499389648438,176.0,176.15499877929688,1892491
2025-07-28 19:30:00+00:00,176.16000366210938,176.17999267578125,175.89999389648438,175.9949951171875,1824781
2025-07-28 19:35:00+00:00,176.0,176.0,175.83999633789062,175.86500549316406,1214816
2025-07-28 19:40:00+00:00,175.86500549316406,176.06500244140625,175.85000610351562,175.99989318847656,1315826
2025-07-28 19:45:00+00:00,175.99000549316406,176.0,175.86500549316406,175.9949951171875,2189705
2025-07-28 19:50:00+00:00,175.99000549316406,176.2799072265625,175.8300018310547,176.25,2456329
2025-07-28 19:55:00+00:00,176.2449951171875,176.97999572753906,176.2449951171875,176.75,10017835
2025-07-29 13:30:00+00:00,177.9600067138672,178.52000427246094,177.6300048828125,178.30589294433594,15683931
2025-07-29 13:35:00+00:00,178.3000030517578,179.1999969482422,178.04010009765625,178.99000549316406,4981249
2025-07-29 13:40:00+00:00,179.0,179.08999633789062,178.67010498046875,178.83999633789062,3605905
2025-07-29 13:45:00+00:00,178.83999633789062,179.1999969482422,178.44500732421875,178.62530517578125,3848697
2025-07-29 13:50:00+00:00,178.625,178.97999572753906,178.38999938964844,178.94180297851562,2642476
2025-07-29 13:55:00+00:00,178.94180297851562,179.3800048828125,178.6699981689453,179.27999877929688,3041935
2025-07-29 14:00:00+00:00,179.2899932861328,179.35000610351562,178.60000610351562,178.85960388183594,2951940
2025-07-29 14:05:00+00:00,178.85000610351562,178.9199981689453,178.43499755859375,178.7449951171875,2357004
2025-07-29 14:10:00+00:00,178.72079467773438,178.8759002685547,178.4801025390625,178.5625,1395178
2025-07-29 14:15:00+00:00,178.34930419921875,178.63999938964844,178.3000030517578,178.44000244140625,2540610
2025-07-29 14:20:00+00:00,178.4398956298828,178.4600067138672,178.1300048828125,178.3448028564453,1892885
2025-07-29 14:25:00+00:00,178.33999633789062,178.389892578125,177.97000122070312,178.13999938964844,2303281
2025-07-29 14:30:00+00:00,178.14999389648438,178.49839782714844,178.13999938964844,178.4149932861328,1714963
2025-07-29 14:35:00+00:00,178.4149932861328,178.6999053955078,178.27999877929688,178.28289794921875,1771674
2025-07-29 14:40:00+00:00,178.28179931640625,178.58999633789062,178.19000244140625,178.26519775390625,1619419
2025-07-29 14:45:00+00:00,178.27000427246094,178.47500610351562,178.10020446777344,178.226806640625,1222912
2025-07-29 14:50:00+00:00,178.19000244140625,178.2050018310547,177.32000732421875,177.61520385742188,2851214
2025-07-29 14:55:00+00:00,177.6251983642578,177.6300048828125,177.17210388183594,177.48500061035156,2412283
2025-07-29 15:00:00+00:00,177.48500061035156,177.66839599609375,177.11000061035156,177.13999938964844,1995318
2025-07-29 15:05:00+00:00,177.1302032470703,177.13999938964844,176.76499938964844,177.05520629882812,2791433
2025-07-29 15:10:00+00:00,177.0449981689453,177.42999267578125,176.88499450683594,176.92140197753906,1820804
2025-07-29 15:15:00+00:00,176.9250030517578,176.92990112304688,176.3000030517578,176.42999267578125,3234179
2025-07-29 15:20:00+00:00,176.42529296875,176.77999877929688,176.30999755859375,176.34500122070312,2337392
2025-07-29 15:25:00+00:00,176.351806640625,176.47999572753906,175.67010498046875,175.85989379882812,3226382
2025-07-29 15:30:00+00:00,175.85499572753906,176.5500030517578,175.85000610351562,176.42999267578125,2525324
2025-07-29 15:35:00+00:00,176.4250030517578,176.47000122070312,175.92999267578125,175.94479370117188,1763116
2025-07-29 15:40:00+00:00,175.94000244140625,176.0,175.1699981689453,175.57449340820312,3005729
2025-07-29 15:45:00+00:00,175.5749969482422,176.25999450683594,175.5399932861328,176.1732940673828,2250033
2025-07-29 15:50:00+00:00,176.1717071533203,176.5749969482422,176.13999938964844,176.55999755859375,2084287
2025-07-29 15:55:00+00:00,176.55999755859375,176.77999877929688,176.3300018310547,176.51499938964844,2056627
2025-07-29 16:00:00+00:00,176.50999450683594,176.73500061035156,176.4499969482422,176.67349243164062,1297822
2025-07-29 16:05:00+00:00,176.6750030517578,176.67999267578125,176.32000732421875,176.39329528808594,1043109
2025-07-29 16:10:00+00:00,176.39999389648438,176.5500030517578,176.33099365234375,176.51499938964844,802265
2025-07-29 16:15:00+00:00,176.50999450683594,176.69769287109375,176.3614044189453,176.50990295410156,2641034
2025-07-29 16:20:00+00:00,176.5050048828125,176.57989501953125,176.32000732421875,176.35499572753906,826657
2025-07-29 16:25:00+00:00,176.35499572753906,176.44000244140625,176.25,176.33999633789062,857062
2025-07-29 16:30:00+00:00,176.34500122070312,176.53500366210938,176.2700958251953,176.341796875,1429466
2025-07-29 16:35:00+00:00,176.35499572753906,176.4199981689453,175.8699951171875,175.88499450683594,1172605
2025-07-29 16:40:00+00:00,175.8800048828125,176.33990478515625,175.83169555664062,176.22500610351562,1092142
2025-07-29 16:45:00+00:00,176.22000122070312,176.30819702148438,176.03439331054688,176.26499938964844,601090
2025-07-29 16:50:00+00:00,176.27000427246094,176.3800048828125,176.14500427246094,176.2451934814453,1191381
2025-07-29 16:55:00+00:00,176.24000549316406,176.50599670410156,176.23460388183594,176.48500061035156,803286
2025-07-29 17:00:00+00:00,176.47999572753906,176.63999938964844,176.39999389648438,176.5050048828125,1196549
2025-07-29 17:05:00+00:00,176.5050048828125,176.6199951171875,176.37010192871094,176.4250030517578,818417
2025-07-29 17:10:00+00:00,176.4250030517578,176.66000366210938,176.4199981689453,176.52479553222656,799460
2025-07-29 17:15:00+00:00,176.52999877929688,176.58999633789062,176.41000366210938,176.4801025390625,710215
2025-07-29 17:20:00+00:00,176.47019958496094,176.47019958496094,176.26010131835938,176.34500122070312,685175
2025-07-29 17:25:00+00:00,176.34500122070312,176.4398956298828,176.17999267578125,176.19529724121094,732042
2025-07-29 17:30:00+00:00,176.1999969482422,176.2949981689453,176.0399932861328,176.06719970703125,629072
2025-07-29 17:35:00+00:00,176.07000732421875,176.2100067138672,175.88999938964844,176.05499267578125,1072283
2025-07-29 17:40:00+00:00,176.05999755859375,176.2082977294922,176.00999450683594,176.1750030517578,777986
2025-07-29 17:45:00+00:00,176.17990112304688,176.3000030517578,175.8300018310547,175.83009338378906,922553
2025-07-29 17:50:00+00:00,175.8300018310547,176.1999969482422,175.8000030517578,176.15499877929688,968304
2025-07-29 17:55:00+00:00,176.14999389648438,176.4149932861328,176.1300048828125,176.34010314941406,891397
2025-07-29 18:00:00+00:00,176.34500122070312,176.61500549316406,176.30099487304688,176.5850067138672,966539
2025-07-29 18:05:00+00:00,176.5850067138672,176.6300048828125,176.3300018310547,176.35499572753906,799408
2025-07-29 18:10:00+00:00,176.3699951171875,176.4700927734375,176.2747039794922,176.4250030517578,612430
2025-07-29 18:15:00+00:00,176.4232940673828,176.47000122070312,176.27999877929688,176.28199768066406,507482
2025-07-29 18:20:00+00:00,176.28529357910156,176.2899932861328,176.02999877929688,176.0800018310547,824453
2025-07-29 18:25:00+00:00,176.0850067138672,176.25,175.97999572753906,176.2050018310547,873663
2025-07-29 18:30:00+00:00,176.2050018310547,176.49000549316406,176.19500732421875,176.47000122070312,856653
2025-07-29 18:35:00+00:00,176.47500610351562,176.57510375976562,176.41000366210938,176.49009704589844,712216
2025-07-29 18:40:00+00:00,176.49200439453125,176.57000732421875,176.3699951171875,176.375,771342
2025-07-29 18:45:00+00:00,176.3699951171875,176.48989868164062,176.16000366210938,176.20010375976562,643606
2025-07-29 18:50:00+00:00,176.20989990234375,176.32000732421875,176.1501007080078,176.2949981689453,705395
2025-07-29 18:55:00+00:00,176.29989624023438,176.3800048828125,176.0500030517578,176.110107421875,857516
2025-07-29 19:00:00+00:00,176.10000610351562,176.32000732421875,176.0,176.24989318847656,1044380
2025-07-29 19:05:00+00:00,176.2449951171875,176.5,176.2449951171875,176.38499450683594,980559
2025-07-29 19:10:00+00:00,176.39500427246094,176.4199981689453,176.13999938964844,176.33999633789062,816452
2025-07-29 19:15:00+00:00,176.34820556640625,176.34820556640625,176.1699981689453,176.24020385742188,897165
2025-07-29 19:20:00+00:00,176.23989868164062,176.3300018310547,176.10000610351562,176.13999938964844,566118
2025-07-29 19:25:00+00:00,176.14500427246094,176.14990234375,175.77000427246094,175.8249969482422,1216586
2025-07-29 19:30:00+00:00,175.8300018310547,175.97039794921875,175.77999877929688,175.7899932861328,1080545
2025-07-29 19:35:00+00:00,175.79319763183594,175.8249969482422,175.4499969482422,175.55819702148438,2027958
2025-07-29 19:40:00+00:00,175.55499267578125,175.7949981689453,175.55499267578125,175.77999877929688,1388460
2025-07-29 19:45:00+00:00,175.78819274902344,175.93499755859375,175.72999572753906,175.75579833984375,1319178
2025-07-29 19:50:00+00:00,175.72999572753906,175.89500427246094,175.47999572753906,175.75,2863774
2025-07-29 19:55:00+00:00,175.75,175.75,175.23789978027344,175.50999450683594,6304124
2025-07-30 13:30:00+00:00,176.34950256347656,177.49000549316406,176.34950256347656,177.25,9683405
2025-07-30 13:35:00+00:00,177.25,177.67999267578125,177.13009643554688,177.41200256347656,3186529
2025-07-30 13:40:00+00:00,177.4199981689453,177.6199951171875,177.07009887695312,177.32000732421875,2336770
2025-07-30 13:45:00+00:00,177.3249969482422,177.92999267578125,177.30999755859375,177.85000610351562,3411572
2025-07-30 13:50:00+00:00,177.84500122070312,178.1199951171875,177.6300048828125,177.75999450683594,3257418
2025-07-30 13:55:00+00:00,177.75999450683594,178.0800018310547,177.5,177.66000366210938,1958203
2025-07-30 14:00:00+00:00,177.67999267578125,178.0500030517578,177.62820434570312,178.02000427246094,1698045
2025-07-30 14:05:00+00:00,178.01499938964844,178.35000610351562,177.8800048828125,178.1199951171875,2455616
2025-07-30 14:10:00+00:00,178.1199951171875,178.25,177.89999389648438,178.2346954345703,1689329
2025-07-30 14:15:00+00:00,178.23500061035156,178.39999389648438,178.17019653320312,178.26499938964844,1658373
2025-07-30 14:20:00+00:00,178.27000427246094,178.58999633789062,178.1699981689453,178.52999877929688,2277456
2025-07-30 14:25:00+00:00,178.52999877929688,178.74000549316406,178.32000732421875,178.4600067138672,2508897
2025-07-30 14:30:00+00:00,178.46009826660156,178.66000366210938,178.3800048828125,178.5,1634425
2025-07-30 14:35:00+00:00,178.4949951171875,178.58999633789062,178.42999267578125,178.4700927734375,1161323
2025-07-30 14:40:00+00:00,178.55499267578125,178.78799438476562,178.5,178.7550048828125,1542796
2025-07-30 14:45:00+00:00,178.75819396972656,178.8800048828125,178.64999389648438,178.7949981689453,1726998
2025-07-30 14:50:00+00:00,178.8000030517578,179.13999938964844,178.74000549316406,178.9700927734375,2519979
2025-07-30 14:55:00+00:00,178.97000122070312,179.27999877929688,178.7100067138672,178.86500549316406,2966435
2025-07-30 15:00:00+00:00,178.86000061035156,178.9698944091797,178.5449981689453,178.67999267578125,1930850
2025-07-30 15:05:00+00:00,178.6750030517578,178.72999572753906,178.5,178.59649658203125,1266090
2025-07-30 15:10:00+00:00,178.50999450683594,178.57000732421875,178.19000244140625,178.28729248046875,2095404
2025-07-30 15:15:00+00:00,178.2899932861328,178.6300048828125,178.25999450683594,178.5352020263672,1390834
2025-07-30 15:20:00+00:00,178.53500366210938,178.6199951171875,178.36000061035156,178.50970458984375,1365499
2025-07-30 15:25:00+00:00,178.50999450683594,178.55999755859375,178.25,178.26519775390625,970994
2025-07-30 15:30:00+00:00,178.26019287109375,178.35499572753906,178.1999969482422,178.27999877929688,1097185
2025-07-30 15:35:00+00:00,178.27200317382812,178.5,178.1446990966797,178.2552032470703,1101685
2025-07-30 15:40:00+00:00,178.25010681152344,178.64990234375,178.25010681152344,178.57000732421875,1334276
2025-07-30 15:45:00+00:00,178.55999755859375,178.61000061035156,178.44009399414062,178.5749969482422,775630
2025-07-30 15:50:00+00:00,178.5749969482422,178.89520263671875,178.51010131835938,178.88479614257812,1134087
2025-07-30 15:55:00+00:00,178.88839721679688,179.1199951171875,178.80999755859375,178.8699951171875,1787980
2025-07-30 16:00:00+00:00,178.86019897460938,178.92999267578125,178.63999938964844,178.86500549316406,1283949
2025-07-30 16:05:00+00:00,178.86500549316406,178.96499633789062,178.8000030517578,178.93499755859375,856256
2025-07-30 16:10:00+00:00,178.93479919433594,178.98500061035156,178.79010009765625,178.9199981689453,815421
2025-07-30 16:15:00+00:00,178.914794921875,179.0850067138672,178.91360473632812,178.98519897460938,1259015
2025-07-30 16:20:00+00:00,178.99000549316406,179.1999969482422,178.96009826660156,178.97999572753906,1395907
2025-07-30 16:25:00+00:00,178.97000122070312,178.99000549316406,178.77000427246094,178.80499267578125,865222
2025-07-30 16:30:00+00:00,178.8000946044922,179.0,178.8000946044922,178.96519470214844,1914558
2025-07-30 16:35:00+00:00,178.9600067138672,179.0399932861328,178.8699951171875,178.96499633789062,903855
2025-07-30 16:40:00+00:00,178.96279907226562,179.1300048828125,178.875,179.01010131835938,1441503
2025-07-30 16:45:00+00:00,179.01820373535156,179.13999938964844,178.9600067138672,179.125,1161204
2025-07-30 16:50:00+00:00,179.125,179.30999755859375,178.99000549316406,179.1300048828125,1858880
2025-07-30 16:55:00+00:00,179.1300048828125,179.25,179.0,179.1999969482422,814782
2025-07-30 17:00:00+00:00,179.20669555664062,179.2899932861328,179.13999938964844,179.22000122070312,899623
2025-07-30 17:05:00+00:00,179.21009826660156,179.25999450683594,179.0850067138672,179.1750030517578,890863
2025-07-30 17:10:00+00:00,179.1750030517578,179.25,179.10000610351562,179.1741943359375,785279
2025-07-30 17:15:00+00:00,179.1750030517578,179.39999389648438,179.13999938964844,179.27999877929688,1851992
2025-07-30 17:20:00+00:00,179.28500366210938,179.2899932861328,179.0800018310547,179.139892578125,851327
2025-07-30 17:25:00+00:00,179.13499450683594,179.14999389648438,178.96499633789062,179.00669860839844,1064343
2025-07-30 17:30:00+00:00,179.00999450683594,179.0767059326172,178.92999267578125,179.07000732421875,784468
2025-07-30 17:35:00+00:00,179.07000732421875,179.10000610351562,178.8800048828125,179.02479553222656,820803
2025-07-30 17:40:00+00:00,179.02999877929688,179.0800018310547,178.94000244140625,179.03500366210938,680537
2025-07-30 17:45:00+00:00,179.0399932861328,179.13999938964844,178.9499969482422,179.1199951171875,777139
2025-07-30 17:50:00+00:00,179.11000061035156,179.17999267578125,178.9499969482422,179.13499450683594,696962
2025-07-30 17:55:00+00:00,179.14500427246094,179.27999877929688,179.07009887695312,179.21009826660156,774812
2025-07-30 18:00:00+00:00,179.22999572753906,179.35000610351562,178.92999267578125,179.13999938964844,1434983
2025-07-30 18:05:00+00:00,179.14999389648438,179.65499877929688,179.11529541015625,179.4886932373047,2550224
2025-07-30 18:10:00+00:00,179.49000549316406,179.67999267578125,179.4499969482422,179.5749969482422,1591987
2025-07-30 18:15:00+00:00,179.5850067138672,179.64999389648438,179.4550018310547,179.47000122070312,996571
2025-07-30 18:20:00+00:00,179.47500610351562,179.5399932861328,179.25999450683594,179.3350067138672,1238319
2025-07-30 18:25:00+00:00,179.33999633789062,179.5800018310547,179.33999633789062,179.55499267578125,913320
2025-07-30 18:30:00+00:00,179.55499267578125,179.69000244140625,179.4199981689453,179.56500244140625,1365774
2025-07-30 18:35:00+00:00,179.57000732421875,179.8000030517578,179.4300994873047,179.62010192871094,2456429
2025-07-30 18:40:00+00:00,179.6199951171875,179.8699951171875,179.47999572753906,179.7949981689453,2078804
2025-07-30 18:45:00+00:00,179.7899932861328,179.88999938964844,179.49000549316406,179.61380004882812,1704300
2025-07-30 18:50:00+00:00,179.6199951171875,179.6199951171875,179.16000366210938,179.22500610351562,2339968
2025-07-30 18:55:00+00:00,179.22999572753906,179.42320251464844,177.8699951171875,178.139892578125,3774134
2025-07-30 19:00:00+00:00,178.1300048828125,178.58999633789062,177.55999755859375,178.3000030517578,3852383
2025-07-30 19:05:00+00:00,178.28500366210938,178.97000122070312,178.0399932861328,178.86990356445312,2844509
2025-07-30 19:10:00+00:00,178.86000061035156,179.3000030517578,178.74000549316406,179.0800018310547,2334402
2025-07-30 19:15:00+00:00,179.08009338378906,179.22999572753906,178.72500610351562,178.85479736328125,1773543
2025-07-30 19:20:00+00:00,178.86000061035156,179.0749969482422,178.55499267578125,178.6197967529297,1836544
2025-07-30 19:25:00+00:00,178.61000061035156,178.8000030517578,178.45010375976562,178.58999633789062,2039884
2025-07-30 19:30:00+00:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407
2025-07-30 19:35:00+00:00,178.875,178.98989868164062,178.6199951171875,178.6999969482422,1651734
2025-07-30 19:40:00+00:00,178.69500732421875,179.00999450683594,178.5800018310547,178.69000244140625,1610908
2025-07-30 19:45:00+00:00,178.6999053955078,179.02999877929688,178.63499450683594,178.9949951171875,1919129
2025-07-30 19:50:00+00:00,178.9949951171875,179.39999389648438,178.92999267578125,179.30499267578125,3209295
2025-07-30 19:55:00+00:00,179.30999755859375,179.36000061035156,178.7899932861328,179.2899932861328,6386838
2025-07-31 13:30:00+00:00,182.92999267578125,183.2899932861328,181.92999267578125,182.35000610351562,21241450
2025-07-31 13:35:00+00:00,182.3000030517578,182.57000732421875,180.82000732421875,181.00999450683594,6650004
2025-07-31 13:40:00+00:00,181.00999450683594,181.8000030517578,180.82020568847656,181.0,4514289
2025-07-31 13:45:00+00:00,181.0,181.55850219726562,180.39999389648438,181.0749969482422,4631694
2025-07-31 13:50:00+00:00,181.07000732421875,182.11529541015625,180.77999877929688,181.84500122070312,4297459
2025-07-31 13:55:00+00:00,181.85000610351562,182.35000610351562,181.74000549316406,181.91000366210938,3641650
2025-07-31 14:00:00+00:00,181.91000366210938,182.1300048828125,181.6199951171875,181.66000366210938,2527791
2025-07-31 14:05:00+00:00,181.64999389648438,182.25,181.46499633789062,182.06500244140625,2683737
2025-07-31 14:10:00+00:00,182.0500030517578,182.2100067138672,181.59500122070312,182.0200958251953,2365210
2025-07-31 14:15:00+00:00,182.02999877929688,182.14999389648438,181.83999633789062,182.0850067138672,2004020
2025-07-31 14:20:00+00:00,182.10000610351562,182.11500549316406,181.55499267578125,181.74530029296875,1912870
2025-07-31 14:25:00+00:00,181.74789428710938,181.82000732421875,181.22999572753906,181.57000732421875,2258599
2025-07-31 14:30:00+00:00,181.57009887695312,181.72000122070312,180.92579650878906,180.94329833984375,2423718
2025-07-31 14:35:00+00:00,180.94500732421875,181.18499755859375,180.5449981689453,181.1699981689453,2805271
2025-07-31 14:40:00+00:00,181.13999938964844,181.14999389648438,180.13999938964844,180.4250030517578,2844906
2025-07-31 14:45:00+00:00,180.4250030517578,180.43519592285156,179.82000732421875,180.16000366210938,3953929
2025-07-31 14:50:00+00:00,180.16000366210938,180.1999969482422,179.4499969482422,179.76480102539062,3051517
2025-07-31 14:55:00+00:00,179.75999450683594,180.17990112304688,179.64019775390625,179.80499267578125,3225673
2025-07-31 15:00:00+00:00,179.8000030517578,180.25,179.66000366210938,180.0749969482422,2422285
2025-07-31 15:05:00+00:00,180.07000732421875,180.1999969482422,179.33999633789062,179.69000244140625,2654717
2025-07-31 15:10:00+00:00,179.72000122070312,179.77999877929688,179.08999633789062,179.10000610351562,2458618
2025-07-31 15:15:00+00:00,179.091796875,179.30999755859375,178.68350219726562,179.27999877929688,3022417
2025-07-31 15:20:00+00:00,179.28480529785156,179.65499877929688,179.11000061035156,179.14500427246094,2082932
2025-07-31 15:25:00+00:00,179.13999938964844,180.0,179.1300048828125,179.889892578125,1960615
2025-07-31 15:30:00+00:00,179.88999938964844,180.1199951171875,179.8000030517578,179.8748016357422,1937426
2025-07-31 15:35:00+00:00,179.84500122070312,180.42999267578125,179.83999633789062,180.41000366210938,1772792
2025-07-31 15:40:00+00:00,180.40480041503906,180.48500061035156,180.23179626464844,180.47500610351562,1811342
2025-07-31 15:45:00+00:00,180.4716033935547,180.6300048828125,180.3300018310547,180.5050048828125,1599882
2025-07-31 15:50:00+00:00,180.50999450683594,180.61000061035156,180.2700958251953,180.4600067138672,1230251
2025-07-31 15:55:00+00:00,180.4600067138672,180.6199951171875,180.3699951171875,180.59500122070312,1010738
2025-07-31 16:00:00+00:00,180.5800018310547,180.82989501953125,180.49000549316406,180.68519592285156,1320817
2025-07-31 16:05:00+00:00,180.67999267578125,180.99000549316406,180.6699981689453,180.97500610351562,1368522
2025-07-31 16:10:00+00:00,180.98500061035156,181.1999969482422,180.94000244140625,181.12249755859375,1468644
2025-07-31 16:15:00+00:00,181.1300048828125,181.3000030517578,181.06329345703125,181.19000244140625,1177821
2025-07-31 16:20:00+00:00,181.1820068359375,181.47000122070312,181.0500030517578,181.39500427246094,1189131
