,Open,High,Low,Close,Volume,Returns
2025-07-30 06:30:00,175.8300018310547,175.97039794921875,175.77999877929688,175.7899932861328,1080545.0,5.416848347410912e-05
2025-07-30 07:30:00,175.8300018310547,175.97039794921875,175.77999877929688,175.7899932861328,1080545.0,5.416848347410912e-05
2025-07-30 08:30:00,175.8300018310547,175.97039794921875,175.77999877929688,175.7899932861328,1080545.0,5.416848347410912e-05
2025-07-30 09:30:00,175.8300018310547,175.97039794921875,175.77999877929688,175.7899932861328,1080545.0,5.416848347410912e-05
2025-07-30 10:30:00,175.8300018310547,175.97039794921875,175.77999877929688,175.7899932861328,1080545.0,5.416848347410912e-05
2025-07-30 11:30:00,175.8300018310547,175.97039794921875,175.77999877929688,175.7899932861328,1080545.0,5.416848347410912e-05
2025-07-30 12:30:00,175.8300018310547,175.97039794921875,175.77999877929688,175.7899932861328,1080545.0,5.416848347410912e-05
2025-07-30 13:30:00,176.34950256347656,177.49000549316406,176.34950256347656,177.25,9683405.0,5.416848347410912e-05
2025-07-30 14:30:00,178.46009826660156,178.66000366210938,178.3800048828125,178.5,1634425.0,5.416848347410912e-05
2025-07-30 15:30:00,178.26019287109375,178.35499572753906,178.1999969482422,178.27999877929688,1097185.0,5.416848347410912e-05
2025-07-30 16:30:00,178.8000946044922,179.0,178.8000946044922,178.96519470214844,1914558.0,5.416848347410912e-05
2025-07-30 17:30:00,179.00999450683594,179.0767059326172,178.92999267578125,179.07000732421875,784468.0,5.416848347410912e-05
2025-07-30 18:30:00,179.55499267578125,179.69000244140625,179.4199981689453,179.56500244140625,1365774.0,5.416848347410912e-05
2025-07-30 19:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-30 20:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-30 21:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-30 22:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-30 23:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 00:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 01:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 02:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 03:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 04:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 05:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 06:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 07:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 08:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 09:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 10:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 11:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 12:30:00,178.58999633789062,179.10000610351562,178.5800018310547,178.8800048828125,1920407.0,5.416848347410912e-05
2025-07-31 13:30:00,182.92999267578125,183.2899932861328,181.92999267578125,182.35000610351562,21241450.0,5.416848347410912e-05
2025-07-31 14:30:00,181.57009887695312,181.72000122070312,180.92579650878906,180.94329833984375,2423718.0,5.416848347410912e-05
2025-07-31 15:30:00,179.88999938964844,180.1199951171875,179.8000030517578,179.8748016357422,1937426.0,5.416848347410912e-05
2025-07-31 16:30:00,181.37229919433594,181.4949951171875,181.19500732421875,181.19500732421875,1148011.0,5.416848347410912e-05
2025-07-31 17:30:00,179.0,179.14999389648438,178.6248016357422,178.8800048828125,2007592.0,5.416848347410912e-05
2025-07-31 18:30:00,177.36500549316406,177.82530212402344,177.32000732421875,177.7550048828125,2123181.0,5.416848347410912e-05
2025-07-31 19:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-07-31 20:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-07-31 21:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-07-31 22:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-07-31 23:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 00:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 01:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 02:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 03:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 04:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 05:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 06:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 07:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 08:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 09:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 10:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 11:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 12:30:00,177.4250030517578,177.9499969482422,177.4250030517578,177.91000366210938,1535233.0,5.416848347410912e-05
2025-08-01 13:30:00,172.75,174.10000610351562,172.75,173.0399932861328,18605857.0,5.416848347410912e-05
2025-08-01 14:30:00,174.97999572753906,175.80999755859375,174.8000030517578,175.63999938964844,3434717.0,5.416848347410912e-05
2025-08-01 15:30:00,174.77000427246094,175.0,174.64999389648438,174.875,1298153.0,5.416848347410912e-05
2025-08-01 16:30:00,175.82000732421875,175.83999633789062,175.61399841308594,175.81590270996094,1186743.0,5.416848347410912e-05
2025-08-01 17:30:00,173.10499572753906,173.6999969482422,173.0500030517578,173.47000122070312,2119555.0,5.416848347410912e-05
2025-08-01 18:30:00,173.27499389648438,173.58999633789062,173.17999267578125,173.35000610351562,1625679.0,5.416848347410912e-05
2025-08-01 19:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-01 20:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-01 21:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-01 22:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-01 23:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 00:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 01:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 02:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 03:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 04:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 05:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 06:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 07:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 08:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 09:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 10:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 11:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 12:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 13:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 14:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 15:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 16:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 17:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 18:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 19:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 20:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 21:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 22:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-02 23:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 00:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 01:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 02:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 03:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 04:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 05:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 06:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 07:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 08:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 09:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 10:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 11:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 12:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 13:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 14:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 15:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 16:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 17:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 18:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 19:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 20:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 21:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 22:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-03 23:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 00:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 01:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 02:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 03:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 04:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 05:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 06:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 07:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 08:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 09:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 10:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 11:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 12:30:00,173.7449951171875,173.8699951171875,173.19500732421875,173.8300018310547,1837709.0,5.416848347410912e-05
2025-08-04 13:30:00,175.16000366210938,175.65499877929688,174.55999755859375,175.55999755859375,10962947.0,5.416848347410912e-05
2025-08-04 14:30:00,177.95140075683594,178.10000610351562,177.53500366210938,178.07989501953125,1896356.0,5.416848347410912e-05
2025-08-04 15:30:00,177.8300018310547,177.90499877929688,177.6999969482422,177.85499572753906,1133139.0,5.416848347410912e-05
2025-08-04 16:30:00,178.9250030517578,179.10000610351562,178.88999938964844,179.0749969482422,1143976.0,5.416848347410912e-05
2025-08-04 17:30:00,179.0399932861328,179.14999389648438,178.9300994873047,179.0196990966797,1043325.0,5.416848347410912e-05
2025-08-04 18:30:00,179.27479553222656,179.39999389648438,179.19000244140625,179.30499267578125,891298.0,5.416848347410912e-05
2025-08-04 19:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-04 20:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-04 21:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-04 22:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-04 23:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 00:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 01:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 02:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 03:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 04:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 05:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 06:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 07:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 08:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 09:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 10:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 11:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 12:30:00,179.3101043701172,179.38999938964844,179.11000061035156,179.2100067138672,1209048.0,5.416848347410912e-05
2025-08-05 13:30:00,178.77000427246094,179.7100067138672,178.5800018310547,178.75999450683594,11559390.0,5.416848347410912e-05
2025-08-05 14:30:00,178.25,178.48829650878906,177.85499572753906,177.98989868164062,2358464.0,5.416848347410912e-05
2025-08-05 15:30:00,176.8800048828125,177.2899932861328,176.79010009765625,177.02000427246094,1528958.0,5.416848347410912e-05
2025-08-05 16:30:00,177.9199981689453,178.22000122070312,177.89500427246094,178.0,1118264.0,5.416848347410912e-05
2025-08-05 17:30:00,178.0399932861328,178.125,177.95469665527344,177.99159240722656,754440.0,5.416848347410912e-05
2025-08-05 18:30:00,178.51010131835938,178.7299041748047,178.25999450683594,178.55999755859375,1303550.0,5.416848347410912e-05
2025-08-05 19:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-05 20:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-05 21:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-05 22:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-05 23:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 00:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 01:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 02:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 03:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 04:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 05:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 06:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 07:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 08:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 09:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 10:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 11:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 12:30:00,178.77499389648438,178.93499755859375,178.66000366210938,178.6750030517578,1497028.0,5.416848347410912e-05
2025-08-06 13:30:00,176.3249969482422,177.99000549316406,176.25,177.9550018310547,10609871.0,5.416848347410912e-05
2025-08-06 14:30:00,178.02999877929688,178.1352996826172,177.80999755859375,178.00030517578125,1604278.0,5.416848347410912e-05
2025-08-06 15:30:00,178.14999389648438,178.3800048828125,178.11000061035156,178.18499755859375,1265829.0,5.416848347410912e-05
2025-08-06 16:30:00,178.22999572753906,178.23500061035156,177.7949981689453,178.00999450683594,1302946.0,5.416848347410912e-05
2025-08-06 17:30:00,178.4199981689453,178.47560119628906,178.2689971923828,178.39500427246094,675714.0,5.416848347410912e-05
2025-08-06 18:30:00,179.22000122070312,179.36000061035156,179.1699981689453,179.30499267578125,825536.0,5.416848347410912e-05
2025-08-06 19:30:00,179.66000366210938,179.89999389648438,179.5800018310547,179.80499267578125,1510176.0,5.416848347410912e-05
2025-08-06 20:30:00,179.66000366210938,179.89999389648438,179.5800018310547,179.80499267578125,1510176.0,5.416848347410912e-05
2025-08-06 21:30:00,179.66000366210938,179.89999389648438,179.5800018310547,179.80499267578125,1510176.0,5.416848347410912e-05
2025-08-06 22:30:00,179.66000366210938,179.89999389648438,179.5800018310547,179.80499267578125,1510176.0,5.416848347410912e-05
