start_year,end_year,MOVIES,GENRE,RATING,VOTES,RunTime,Gross
2013-01-01,2022-01-01,-1.931431259796907,-0.7926444907879936,1.14852381811309,3.533939663021898,-0.5220174804713039,-0.08711970330816204
2011-01-01,2019-01-01,-1.9309756861554528,-0.6723875287917433,0.9257113074252455,5.560264726225163,-0.12724173507737607,-0.08711970330816204
2017-01-01,2021-01-01,-1.9305201125139986,-0.5778999157946895,0.8885758889772716,5.061612197211092,0.3859667339347301,-0.08711970330816204
2015-01-01,2020-01-01,-1.9300645388725446,-0.7325160097898684,0.9628467258732195,1.1971897435371706,-0.5614950550106966,-0.08711970330816204
2014-01-01,2014-01-01,-1.9296089652310904,-0.5693101327949573,0.9257113074252455,1.8783147826283535,0.2675340103165517,-0.08711970330816204
2015-01-01,2015-01-01,-1.9291533915896362,-0.603669264793886,0.9257113074252455,1.2575420107426383,0.18857886123776618,-0.08711970330816204
2011-01-01,2011-01-01,-1.928697817948182,-0.5607203497952252,1.074252981217142,7.024353484765965,0.18857886123776618,-0.08711970330816204
2017-01-01,2017-01-01,-1.928242244306728,-0.6895670947912076,0.9257113074252455,2.9723958244543485,0.18857886123776618,-0.08711970330816204
2016-01-01,2016-01-01,-1.9277866706652738,-0.552130566795493,0.9999821443211935,2.4096055469159565,0.1491012866983734,-0.08711970330816204
2021-01-01,2021-01-01,-1.9273310970238196,-0.6466181797925468,0.740034215185375,0.37260111771560095,-0.9957483749440172,-0.08711970330816204
2021-01-01,2021-01-01,-1.9268755233823653,-0.7668751417887971,-0.039809572222080966,1.8381055847171126,1.9255921409710486,-0.08711970330816204
2014-01-01,2014-01-01,-1.9264199497409114,-0.6895670947912076,1.111388399665116,5.051809954934223,0.05040735034989144,-0.08711970330816204
2005-01-01,2014-01-01,-1.9259643760994571,-0.655207962792279,0.8885758889772716,9.403805480103617,-0.5614950550106966,-0.08711970330816204
2009-01-01,2015-01-01,-1.925508802458003,-0.7325160097898684,0.9628467258732195,3.3559143240876663,-0.5614950550106966,-0.08711970330816204
2008-01-01,2014-01-01,-1.9250532288165487,-0.6895670947912076,0.9628467258732195,3.962699280856153,-0.10750294780767969,-0.08711970330816204
2016-01-01,2018-01-01,-1.9245976551750947,-0.5435407837957609,0.740034215185375,0.1545358503599957,-0.12724173507737607,-0.08711970330816204
2009-01-01,2017-01-01,-1.9241420815336405,-0.6637977457920111,0.6657633782894269,4.3164571265436855,-0.14698052234707246,-0.08711970330816204
2020-01-01,2020-01-01,-1.9236865078921863,-0.7496955757893328,-0.9681950334214332,0.7800481679619997,1.2544733738013714,-0.08711970330816204
2019-01-01,2019-01-01,-1.923230934250732,-0.5349510007960288,0.740034215185375,0.16975471631262384,-0.40358475685312556,-0.08711970330816204
2018-01-01,2021-01-01,-1.9227753606092781,-0.5349510007960288,0.7028987967374007,0.39531400562872443,-0.14698052234707246,-0.08711970330816204
2017-01-01,2020-01-01,-1.922319786967824,-0.5263612177962965,0.6286279598414526,3.9002388390950635,0.18857886123776618,-0.08711970330816204
2020-01-01,2020-01-01,-1.9218642133263697,-0.6809773117914755,0.9999821443211935,4.983794396278392,6.801072596586057,-0.08711970330816204
2016-01-01,2016-01-01,-1.9214086396849155,-0.6466181797925468,0.3315446122576599,1.2767310156394303,-0.16671930961676887,-0.08711970330816204
1987-01-01,1994-01-01,-1.9209530660434615,-0.5177714347965644,0.9999821443211935,1.4349826005300552,-0.12724173507737607,-0.08711970330816204
2021-01-01,2021-01-01,-1.9204974924020073,-0.5091816517968322,-0.18835124601397712,-0.15884352792642734,1.1755182247225857,-0.08711970330816204
2021-01-01,2021-01-01,-1.920041918760553,-0.655207962792279,-0.07694499067005492,-0.1744624854005604,0.9978691392953182,-0.08711970330816204
2019-01-01,2019-01-01,-1.9195863451190989,-0.5005918687971,0.6657633782894269,0.032615653249103,-0.16671930961676887,-0.08711970330816204
2015-01-01,2015-01-01,-1.9191307714776449,-0.49200208579736787,0.9628467258732195,1.6421530679923735,0.18857886123776618,-0.08711970330816204
2018-01-01,2018-01-01,-1.9186751978361907,-0.6809773117914755,0.814305052081323,0.22744483608653987,-0.14698052234707246,-0.08711970330816204
2012-01-01,2012-01-01,-1.9182196241947365,-0.7411057927896006,1.0371175627691673,0.5204657111825413,0.18857886123776618,-0.08711970330816204
2014-01-01,2020-01-01,-1.9177640505532823,-0.49200208579736787,0.6286279598414526,3.2935769874101166,-0.14698052234707246,-0.08711970330816204
2011-01-01,2018-01-01,-1.9173084769118283,-0.7325160097898684,0.6657633782894269,2.8851604846308407,-0.5614950550106966,-0.08711970330816204
2005-01-01,2017-01-01,-1.916852903270374,-0.7582853587890649,0.8885758889772716,7.378757632142081,-0.12724173507737607,-0.08711970330816204
2019-01-01,2019-01-01,-1.9163973296289198,-0.6723875287917433,0.8885758889772716,2.528971313543395,-0.10750294780767969,-0.08711970330816204
2021-01-01,2021-01-01,-1.9159417559874656,-0.7067466607906719,-0.07694499067005492,-0.06319087801587464,0.8794364156771398,-0.08711970330816204
2021-01-01,2021-01-01,-1.9154861823460116,-0.6981568777909398,0.2572737753617117,-0.1858958700343346,-0.36410718231373274,-0.08711970330816204
2021-01-01,2021-01-01,-1.9150306087045574,-0.7496955757893328,0.9999821443211935,0.06194543940249963,-0.008809011459197732,-0.08711970330816204
2021-01-01,2021-01-01,-1.9145750350631032,-0.6466181797925468,0.6657633782894269,0.7286979599903918,-0.9957483749440172,-0.08711970330816204
2017-01-01,2017-01-01,-1.914119461421649,-0.48341230279763575,0.3686800307056342,2.9706877414202313,1.333428522880157,3.3354810533572983
2007-01-01,2015-01-01,-1.913663887780195,-0.6809773117914755,0.9999821443211935,3.1280160381843065,-0.0680253732682869,-0.08711970330816204
2018-01-01,2018-01-01,-1.9132083141387408,-0.6895670947912076,0.5914925413934786,0.7201883210906918,0.18857886123776618,-0.08711970330816204
2000-01-01,2007-01-01,-1.9127527404972866,-0.6723875287917433,0.814305052081323,1.4421996360525857,-0.12724173507737607,-0.08711970330816204
2021-01-01,2021-01-01,-1.9122971668558324,-0.5950794817941538,0.22013835691373773,-0.09215134891865139,-0.38384596958342915,-0.08711970330816204
2021-01-01,2021-01-01,-1.9118415932143784,-0.7582853587890649,0.5914925413934786,1.1002444902494481,-0.10750294780767969,-0.08711970330816204
2021-01-01,2021-01-01,-1.9113860195729242,-0.7926444907879936,0.3686800307056342,-0.16273672619337873,1.0570855011044074,-0.08711970330816204
2007-01-01,2007-01-01,-1.91093044593147,-0.4748225197979036,0.9257113074252455,-0.017918983544052573,-0.10750294780767969,-0.08711970330816204
1993-01-01,1993-01-01,-1.9104748722900158,-0.4662327367981714,0.814305052081323,13.611044815165455,1.5110776083074244,20.058762515020064
1999-01-01,2022-01-01,-1.9100192986485618,-0.4576429537984392,0.814305052081323,4.611139920267476,-0.5614950550106966,-0.08711970330816204
2015-01-01,2018-01-01,-1.9095637250071076,-0.7582853587890649,0.9999821443211935,5.5710364210349095,0.07014613761958782,-0.08711970330816204
2017-01-01,2020-01-01,-1.9091081513656534,-0.7411057927896006,1.074252981217142,4.611832386362388,0.18857886123776618,-0.08711970330816204
2016-01-01,2016-01-01,-1.9086525777241992,-0.7926444907879936,0.9257113074252455,0.4837803962876317,-0.5220174804713039,-0.08711970330816204
2018-01-01,2018-01-01,-1.9081970040827452,-0.4490531707987071,0.9999821443211935,1.682531535393482,-0.40358475685312556,-0.08711970330816204
2019-01-01,2019-01-01,-1.907741430441291,-0.603669264793886,0.44295086760158214,-0.10064559968290895,0.8202200538680506,-0.08711970330816204
2014-01-01,2019-01-01,-1.9072858567998368,-0.7582853587890649,0.7028987967374007,3.131940012722143,-0.16671930961676887,-0.08711970330816204
2016-01-01,2016-01-01,-1.9068302831583825,-0.6809773117914755,0.9257113074252455,0.9412234985866986,0.18857886123776618,-0.08711970330816204
2013-01-01,2020-01-01,-1.9063747095169286,-0.6466181797925468,0.5914925413934786,2.9574539449396853,-0.10750294780767969,-0.08711970330816204
2016-01-01,2016-01-01,-1.9059191358754743,-0.4404633877989749,0.44295086760158214,3.4572913603828277,0.7412649047892651,4.03872015084908
2021-01-01,2021-01-01,-1.9054635622340201,-0.6466181797925468,-0.1140804091180292,0.11745044394358128,1.1557794374528894,-0.08711970330816204
2012-01-01,2020-01-01,-1.905007988592566,-0.5950794817941538,0.5914925413934786,6.182699416738667,-0.16671930961676887,-0.08711970330816204
2013-01-01,2019-01-01,-1.904552414951112,-0.5349510007960288,0.777169633633349,4.179810483814324,0.16884007396806977,-0.08711970330816204
2007-01-01,2012-01-01,-1.9040968413096577,-0.7496955757893328,0.5543571229455047,2.2580170246719327,-0.16671930961676887,-0.08711970330816204
2020-01-01,2020-01-01,-1.9036412676682035,-0.7496955757893328,0.5172217044975304,1.0927966326952803,0.18857886123776618,-0.08711970330816204
2018-01-01,2021-01-01,-1.9031856940267493,-0.6723875287917433,0.8514404705292969,0.3156342403074822,-0.40358475685312556,-0.08711970330816204
2011-01-01,2020-01-01,-1.9027301203852953,-0.7411057927896006,0.8885758889772716,4.760758761174861,0.08988492488928422,-0.08711970330816204
2017-01-01,2017-01-01,-1.902274546743841,-0.7411057927896006,0.3315446122576599,1.7416835280344352,-0.10750294780767969,-0.08711970330816204
2010-01-01,2017-01-01,-1.901818973102387,-0.7411057927896006,1.1856592365610639,12.712146883292075,0.7412649047892651,-0.08711970330816204
2021-01-01,2021-01-01,-1.9013633994609327,-0.6809773117914755,0.5543571229455047,-0.17838645993839675,-0.9957483749440172,-0.08711970330816204
2016-01-01,2021-01-01,-1.9009078258194787,-0.7582853587890649,0.777169633633349,0.15987553335854165,-0.16671930961676887,-0.08711970330816204
2000-01-01,2015-01-01,-1.9004522521780245,-0.7411057927896006,0.6286279598414526,1.0103931674007165,0.18857886123776618,-0.08711970330816204
2019-01-01,2019-01-01,-1.8999966785365703,-0.43187360479924275,0.777169633633349,2.5018728070291605,0.18857886123776618,-0.08711970330816204
2015-01-01,2021-01-01,-1.899541104895116,-0.6466181797925468,0.10873210156981553,1.5764303415174747,-0.14698052234707246,-0.08711970330816204
2014-01-01,2020-01-01,-1.899085531253662,-0.4232838217995106,1.0371175627691673,1.714077213050598,-0.5022786932016075,-0.08711970330816204
2001-01-01,2001-01-01,-1.8986299576122079,-0.6466181797925468,1.074252981217142,26.161361871897796,2.5177557590619406,15.61377997225564
2019-01-01,2019-01-01,-1.8981743839707537,-0.7325160097898684,0.7028987967374007,-0.07437805248256896,-0.679927778628875,-0.08711970330816204
1997-01-01,1997-01-01,-1.8977188103292995,-0.4576429537984392,1.0371175627691673,5.035298485604425,-0.5614950550106966,-0.08711970330816204
2011-01-01,2018-01-01,-1.8972632366878455,-0.41469403879977845,0.6657633782894269,3.0728187963520748,0.18857886123776618,-0.08711970330816204
2017-01-01,2017-01-01,-1.8968076630463913,-0.6466181797925468,0.4800862860495564,1.3564723335024427,0.18857886123776618,-0.08711970330816204
2011-01-01,2017-01-01,-1.896352089404937,-0.4061042558000463,0.6286279598414526,1.84690759819022,-0.18645809688646525,-0.08711970330816204
2014-01-01,2020-01-01,-1.8958965157634828,-0.7411057927896006,0.814305052081323,1.8959188095745685,-0.14698052234707246,-0.08711970330816204
1993-01-01,1999-01-01,-1.8954409421220288,-0.6466181797925468,0.777169633633349,0.657974089496682,-0.10750294780767969,-0.08711970330816204
1989-01-01,1998-01-01,-1.8949853684805746,-0.7325160097898684,1.074252981217142,3.875848644418708,-0.5614950550106966,-0.08711970330816204
2010-01-01,2013-01-01,-1.8945297948391204,-0.3975144728003141,0.9628467258732195,3.316997729553595,0.08988492488928422,-0.08711970330816204
2010-01-01,2020-01-01,-1.8940742211976662,-0.7582853587890649,0.5172217044975304,0.8570965621225751,-0.16671930961676887,-0.08711970330816204
2015-01-01,2021-01-01,-1.8936186475562122,-0.3889246898005819,0.5172217044975304,-0.07171590505101721,-0.048286585998590516,-0.08711970330816204
2017-01-01,2017-01-01,-1.893163073914758,-0.7411057927896006,0.740034215185375,1.2921807036236959,-0.10750294780767969,-0.08711970330816204
2003-01-01,2019-01-01,-1.8927075002733038,-0.7325160097898684,1.0371175627691673,4.177025231299233,-0.5614950550106966,-0.08711970330816204
2019-01-01,2019-01-01,-1.8922519266318496,-0.3803349068008498,0.18300293846576376,1.3298816354578102,0.9583915647559254,2.3913505995610578
2018-01-01,2018-01-01,-1.8917963529903956,-0.3717451238011176,0.6657633782894269,2.2272407537869414,-0.10750294780767969,-0.08711970330816204
2017-01-01,2019-01-01,-1.8913407793489414,-0.6895670947912076,0.9999821443211935,3.4279461860939886,0.18857886123776618,-0.08711970330816204
1975-01-01,1975-01-01,-1.8908852057074872,-0.36315534080138545,0.777169633633349,8.39888329503144,1.4518612464983354,12.773205465005198
2005-01-01,2008-01-01,-1.890429632066033,-0.7926444907879936,1.2599300734570125,3.8919138578206733,-0.5417562677410003,-0.08711970330816204
2017-01-01,2019-01-01,-1.889974058424579,-0.7582853587890649,0.9628467258732195,2.7983098481933957,0.05040735034989144,-0.08711970330816204
1995-01-01,2001-01-01,-1.8895184847831248,-0.4662327367981714,0.7028987967374007,0.7538421733034296,-0.12724173507737607,-0.08711970330816204
2006-01-01,2006-01-01,-1.8890629111416706,-0.6895670947912076,0.9628467258732195,18.690329785753523,1.9848085027801379,6.246123747048741
2015-01-01,2017-01-01,-1.8886073375002164,-0.3545655578016533,1.074252981217142,5.575622085396773,-0.02854779872889412,-0.08711970330816204
2021-01-01,2021-01-01,-1.8881517638587624,-0.6895670947912076,0.6286279598414526,0.32326675548696004,0.1491012866983734,-0.08711970330816204
2008-01-01,2020-01-01,-1.8876961902173082,-0.7926444907879936,0.8885758889772716,0.9075234819676332,-0.5417562677410003,-0.08711970330816204
1984-01-01,1996-01-01,-1.887240616575854,-0.7411057927896006,0.4058154491536082,0.1138957846563648,-0.008809011459197732,-0.08711970330816204
2021-01-01,2021-01-01,-1.8867850429343997,-0.6723875287917433,0.29440919380968594,0.20896368542010266,1.1557794374528894,-0.08711970330816204
2010-01-01,2010-01-01,-1.8863294692929458,-0.7411057927896006,0.6286279598414526,0.32523643682359943,-0.14698052234707246,-0.08711970330816204
2021-01-01,2021-01-01,-1.8858738956514915,-0.34597577480192115,0.3315446122576599,-0.1859266463052196,-0.18645809688646525,-0.08711970330816204
2021-01-01,2021-01-01,-1.8854183220100373,-0.7411057927896006,-0.07694499067005492,0.6789173418339185,0.9781303520256218,-0.08711970330816204
2019-01-01,2019-01-01,-1.8849627483685831,-0.337385991802189,0.22013835691373773,0.19272920252826978,-0.20619688415616164,-0.08711970330816204
2021-01-01,2021-01-01,-1.8845071747271291,-0.49200208579736787,0.44295086760158214,-0.06982316439159025,-0.9957483749440172,-0.08711970330816204
2014-01-01,2014-01-01,-1.884051601085675,-0.5263612177962965,0.814305052081323,13.587100876416933,1.9453309282407452,8.0561333223385
2017-01-01,2017-01-01,-1.8835960274442207,-0.43187360479924275,0.3686800307056342,5.000705957129695,1.3531673101498534,20.164631964606098
2000-01-01,2000-01-01,-1.8831404538027665,-0.5349510007960288,0.6286279598414526,7.756936448776853,0.9978691392953182,0.24634349055703225
2013-01-01,2018-01-01,-1.8826848801613125,-0.6809773117914755,1.0371175627691673,7.135902078588615,0.010929775810498657,-0.08711970330816204
2015-01-01,2015-01-01,-1.8822293065198583,-0.7926444907879936,0.6657633782894269,-0.07122348471685735,-0.6009726295500895,-0.08711970330816204
2021-01-01,2021-01-01,-1.881773732878404,-0.3287962088024568,0.14586752001778946,-0.06866905423340308,1.688726693734692,-0.08711970330816204
2019-01-01,2019-01-01,-1.88131815923695,-0.3202064258027246,1.0371175627691673,0.5128947485448334,-0.5022786932016075,-0.08711970330816204
2014-01-01,2019-01-01,-1.880862585595496,-0.7325160097898684,0.7028987967374007,0.4436327509181607,0.18857886123776618,-0.08711970330816204
2009-01-01,2016-01-01,-1.8804070119540417,-0.7411057927896006,0.8885758889772716,0.878547622929414,-0.14698052234707246,-0.08711970330816204
2016-01-01,2020-01-01,-1.8799514383125875,-0.3889246898005819,0.8514404705292969,1.7617650447868918,-0.5614950550106966,-0.08711970330816204
2013-01-01,2018-01-01,-1.8794958646711333,-0.7411057927896006,0.9257113074252455,1.1700142963457234,-0.12724173507737607,-0.08711970330816204
2009-01-01,2015-01-01,-1.8790402910296793,-0.3116166428029925,0.29440919380968594,1.9543783361206093,-0.12724173507737607,-0.08711970330816204
2021-01-01,2021-01-01,-1.878584717388225,-0.3116166428029925,1.0371175627691673,0.27974910845558243,0.7215261175195687,-0.08711970330816204
2003-01-01,2003-01-01,-1.8781291437467709,-0.7582853587890649,0.814305052081323,15.720912065686028,1.195257011992282,3.060834220373235
2021-01-01,2021-01-01,-1.8776735701053167,-0.30302685980326033,-0.3368929198058736,-0.19282053098345764,0.8004812665983543,-0.08711970330816204
2017-01-01,2021-01-01,-1.8772179964638627,-0.7926444907879936,0.8885758889772716,0.5981911833025866,-0.5417562677410003,-0.08711970330816204
2006-01-01,2006-01-01,-1.8767624228224085,-0.29443707680352815,0.6286279598414526,11.370086038810262,1.3136897356104607,10.247170626814716
1998-01-01,2003-01-01,-1.8763068491809543,-0.7496955757893328,0.2572737753617117,0.3876045497720341,0.18857886123776618,-0.08711970330816204
2017-01-01,2017-01-01,-1.8758512755395003,-0.285847293803796,0.5172217044975304,7.196700601721916,1.6689879064649955,16.224447232186687
2010-01-01,2017-01-01,-1.875395701898046,-0.27725751080406386,0.5543571229455047,2.1996806032094316,-0.12724173507737607,-0.08711970330816204
1966-01-01,1969-01-01,-1.8749401282565918,-0.4662327367981714,0.8885758889772716,0.9738309575893468,-0.008809011459197732,-0.08711970330816204
2009-01-01,2009-01-01,-1.8744845546151376,-0.2686677278043317,0.9999821443211935,1.9828463866892263,-0.5614950550106966,-0.08711970330816204
2019-01-01,2019-01-01,-1.8740289809736836,-0.4662327367981714,0.5914925413934786,5.387132814361644,1.5505551828468171,19.449118148321734
1990-01-01,1991-01-01,-1.8735734073322294,-0.7411057927896006,1.074252981217142,2.604357789076181,-0.0680253732682869,-0.08711970330816204
2021-01-01,2021-01-01,-1.8731178336907752,-0.7754649247885292,0.6657633782894269,0.8702534179259089,1.2347345865316748,-0.08711970330816204
2017-01-01,2021-01-01,-1.872662260049321,-0.6723875287917433,0.740034215185375,0.05008118697633551,-0.10750294780767969,-0.08711970330816204
2019-01-01,2019-01-01,-1.872206686407867,-0.2600779448045995,0.9628467258732195,1.6532325255109703,-0.6996665658985713,-0.08711970330816204
2021-01-01,2021-01-01,-1.8717511127664128,-0.2514881618048673,-0.8196533596295367,-0.19409774622518478,0.6820485429801759,-0.08711970330816204
2012-01-01,2012-01-01,-1.8712955391249586,-0.24289837880513518,0.7028987967374007,11.721197125201686,2.340106673634673,14.972425915343134
1995-01-01,1995-01-01,-1.8708399654835044,-0.655207962792279,0.3315446122576599,2.7934471973935673,0.9189139902165326,2.3719156281394667
2013-01-01,2020-01-01,-1.8703843918420504,-0.6380283967928146,0.8885758889772716,1.0262275587710443,0.18857886123776618,-0.08711970330816204
2020-01-01,2021-01-01,-1.8699288182005962,-0.7926444907879936,0.5543571229455047,-0.15396548899115622,-0.40358475685312556,-0.08711970330816204
2017-01-01,2017-01-01,-1.869473244559142,-0.48341230279763575,-0.15121582756600316,2.4300256026481484,1.293950948340764,2.4450524942786123
2016-01-01,2018-01-01,-1.8690176709176878,-0.7926444907879936,0.9257113074252455,0.02816848210622177,-0.5417562677410003,-0.08711970330816204
2020-01-01,2020-01-01,-1.8685620972762338,-0.23430859580540303,0.3686800307056342,0.40785533601435836,0.18857886123776618,-0.08711970330816204
2017-01-01,2017-01-01,-1.8681065236347796,-0.7325160097898684,0.6657633782894269,-0.0004996142231475455,-0.40358475685312556,-0.08711970330816204
2020-01-01,2020-01-01,-1.8676509499933254,-0.6895670947912076,0.44295086760158214,1.4734991035426217,1.7282042682740848,-0.08711970330816204
2013-01-01,2017-01-01,-1.8671953763518712,-0.7411057927896006,0.9257113074252455,1.3492706861153547,-0.048286585998590516,-0.08711970330816204
2015-01-01,2015-01-01,-1.8667398027104172,-0.7239262267901363,0.44295086760158214,5.513038538552143,1.7084654810043884,17.530170443747792
2019-01-01,2020-01-01,-1.866284229068963,-0.48341230279763575,0.03446126467386728,-0.11174044533694828,0.18857886123776618,-0.08711970330816204
2021-01-01,2021-01-01,-1.8658286554275088,-0.655207962792279,-0.1140804091180292,-0.07431649994079897,0.8202200538680506,-0.08711970330816204
2017-01-01,2018-01-01,-1.8653730817860545,-0.5950794817941538,0.22013835691373773,1.6300733816700146,0.08988492488928422,-0.08711970330816204
2020-01-01,2020-01-01,-1.8649175081446006,-0.22571881280567085,-0.4854345935977701,-0.044940549381074855,-0.20619688415616164,-0.08711970330816204
2021-01-01,2021-01-01,-1.8644619345031463,-0.7411057927896006,0.3686800307056342,0.08033426125628187,1.6689879064649955,-0.08711970330816204
2013-01-01,2015-01-01,-1.8640063608616921,-0.5005918687971,0.9628467258732195,3.435132445345634,-0.12724173507737607,-0.08711970330816204
2012-01-01,2017-01-01,-1.863550787220238,-0.7582853587890649,0.8885758889772716,0.2732399271634068,0.18857886123776618,-0.08711970330816204
2015-01-01,2015-01-01,-1.863095213578784,-0.7582853587890649,0.6286279598414526,5.770158893660803,1.392644884689246,1.873766623807106
2013-01-01,2016-01-01,-1.8626396399373297,-0.6895670947912076,0.814305052081323,1.1796780454036107,0.18857886123776618,-0.08711970330816204
2019-01-01,2019-01-01,-1.8621840662958755,-0.3545655578016533,0.7028987967374007,5.116963320397749,3.1296581644225285,-0.16639392884359935
2020-01-01,2020-01-01,-1.8617284926544213,-0.7926444907879936,1.0371175627691673,0.19169819745362257,-0.5220174804713039,-0.08711970330816204
2003-01-01,2003-01-01,-1.8612729190129673,-0.6466181797925468,1.111388399665116,25.83434860560932,2.9717478662649572,18.80060383878022
2017-01-01,2017-01-01,-1.860817345371513,-0.7582853587890649,0.6286279598414526,7.012781606913208,1.2347345865316748,4.990522303890686
2017-01-01,2017-01-01,-1.860361771730059,-0.6809773117914755,0.5172217044975304,0.05751365639506089,-0.16671930961676887,-0.08711970330816204
